,u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,bearing,junction,lanes,width
1127,270167056,270169179,0,24863127,False,عمید,residential,30,67.082,"LINESTRING (59.5442185 36.3172424, 59.5437468 36.3167739)",219.1,,,
1128,270167056,270167057,0,740857541,False,عمید ۱۲,tertiary,40,89.8,"LINESTRING (59.5442185 36.3172424, 59.5449863 36.3167233)",130.0,,,
1129,270167056,270167054,0,740857541,False,عمید ۱۲,tertiary,40,130.093,"LINESTRING (59.5442185 36.3172424, 59.5430879 36.3179765)",308.9,,,
1130,270167057,679254221,0,45839103,False,فرزان,residential,30,65.908,"LINESTRING (59.5449863 36.3167233, 59.544523 36.3162629)",219.0,,,
1131,270167057,270167058,0,740857541,False,عمید ۱۲,tertiary,40,72.23,"LINESTRING (59.5449863 36.3167233, 59.5456038 36.3163057)",130.0,,,
1132,270167057,270167056,0,740857541,False,عمید ۱۲,tertiary,40,89.8,"LINESTRING (59.5449863 36.3167233, 59.5442185 36.3172424)",310.0,,,
1133,270167058,270167057,0,740857541,False,عمید ۱۲,tertiary,40,72.23,"LINESTRING (59.5456038 36.3163057, 59.5449863 36.3167233)",310.0,,,
1134,270167058,270167534,0,24863046,False,حامد جنوبی,tertiary,40,72.887,"LINESTRING (59.5456038 36.3163057, 59.545732 36.3164398, 59.5458186 36.3165304, 59.5458931 36.316708, 59.545919 36.3168912)",23.4,,,
1135,270167058,270168254,0,91863547,False,حامد جنوبی,tertiary,40,64.947,"LINESTRING (59.5456038 36.3163057, 59.5455701 36.3162724, 59.5451453 36.3158533)",219.2,,,
1136,270167077,1088224329,0,24862977,False,سجاد ۲۴,residential,30,4.729,"LINESTRING (59.5435433 36.3184275, 59.5435766 36.3184605)",39.1,,,
1137,270167077,270167054,0,24862977,False,سجاد ۲۴,residential,30,64.65,"LINESTRING (59.5435433 36.3184275, 59.5430879 36.3179765)",219.1,,,
1138,270167077,270167532,0,93715850,False,عمید ۱۴,residential,30,130.009,"LINESTRING (59.5435433 36.3184275, 59.5446766 36.3176973)",128.6,,,
1139,270167218,270167219,0,24862977,False,سجاد ۲۴,residential,30,60.23,"LINESTRING (59.5417878 36.3166887, 59.542212 36.3171089)",39.1,,,
1140,270167218,270167550,0,24863099,False,آزادی ۳,residential,30,33.154,"LINESTRING (59.5417878 36.3166887, 59.5415016 36.3168777)",309.3,,,
1141,270167218,270168981,0,740857542,False,عمید ۶,residential,30,130.336,"LINESTRING (59.5417878 36.3166887, 59.5429129 36.3159457)",129.3,,,
1142,270167219,1088224102,0,24862977,False,سجاد ۲۴,residential,30,58.139,"LINESTRING (59.542212 36.3171089, 59.5426215 36.3175145)",39.1,,,
1143,270167219,270167218,0,24862977,False,سجاد ۲۴,residential,30,60.23,"LINESTRING (59.542212 36.3171089, 59.5417878 36.3166887)",219.1,,,
1144,270167219,270169178,0,191081225,False,عمید ۸,residential,30,130.257,"LINESTRING (59.542212 36.3171089, 59.5433376 36.3163675)",129.3,,,
1145,270167219,2334971929,0,93715817,False,آزادی ۵,residential,30,57.244,"LINESTRING (59.542212 36.3171089, 59.541661 36.3172407, 59.5415995 36.3172554)",286.5,,,
1146,270167532,270168761,0,24863127,False,عمید,residential,30,61.087,"LINESTRING (59.5446766 36.3176973, 59.5451062 36.3181239)",39.1,,,
1147,270167532,270167056,0,24863127,False,عمید,residential,30,65.14,"LINESTRING (59.5446766 36.3176973, 59.5442185 36.3172424)",219.1,,,
1148,270167532,270167077,0,93715850,False,عمید ۱۴,residential,30,130.009,"LINESTRING (59.5446766 36.3176973, 59.5435433 36.3184275)",308.6,,,
1149,270167532,270167533,0,191081250,False,حامد جنوبی ۱۴,residential,30,92.148,"LINESTRING (59.5446766 36.3176973, 59.5454798 36.3171797)",128.7,,,
1150,270167533,270167534,0,191081250,False,حامد جنوبی ۱۴,residential,30,50.77,"LINESTRING (59.5454798 36.3171797, 59.545919 36.3168912)",129.2,,,
1151,270167533,270167532,0,191081250,False,حامد جنوبی ۱۴,residential,30,92.148,"LINESTRING (59.5454798 36.3171797, 59.5446766 36.3176973)",308.7,,,
1152,270167533,270168195,0,530946044,False,,residential,30,41.934,"LINESTRING (59.5454798 36.3171797, 59.5459473 36.3171617)",92.7,,,
1153,270167534,270168195,0,24863046,False,حامد جنوبی,tertiary,40,30.185,"LINESTRING (59.545919 36.3168912, 59.5459473 36.3171617)",4.8,,,
1154,270167534,270167533,0,191081250,False,حامد جنوبی ۱۴,residential,30,50.77,"LINESTRING (59.545919 36.3168912, 59.5454798 36.3171797)",309.2,,,
1155,270167534,270167058,0,24863046,False,حامد جنوبی,tertiary,40,72.887,"LINESTRING (59.545919 36.3168912, 59.5458931 36.316708, 59.5458186 36.3165304, 59.545732 36.3164398, 59.5456038 36.3163057)",203.5,,,
1156,270167548,270167550,0,24863005,False,,residential,30,67.566,"LINESTRING (59.5413445 36.3162834, 59.5415016 36.3168777)",12.0,,,
1157,270167548,270169176,0,25409285,False,عمید ۴,residential,30,132.784,"LINESTRING (59.5413445 36.3162834, 59.5414104 36.3162395, 59.5424869 36.3155227)",129.6,,,
1158,270167548,2016680852,0,191081773,False,آزادی,residential,30,112.303,"LINESTRING (59.5413445 36.3162834, 59.5413282 36.3161799, 59.5413603 36.3160372, 59.5415237 36.315788, 59.5416286 36.315605, 59.5417037 36.3154494, 59.5417305 36.3153413)",161.7,,,
1159,270167550,2334971929,0,24863005,False,,residential,30,42.905,"LINESTRING (59.5415016 36.3168777, 59.5415995 36.3172554)",11.8,,,
1160,270167550,270167548,0,24863005,False,,residential,30,67.566,"LINESTRING (59.5415016 36.3168777, 59.5413445 36.3162834)",192.0,,,
1161,270167550,270167218,0,24863099,False,آزادی ۳,residential,30,33.154,"LINESTRING (59.5415016 36.3168777, 59.5417878 36.3166887)",129.3,,,
1162,270168195,270167534,0,24863046,False,حامد جنوبی,tertiary,40,30.185,"LINESTRING (59.5459473 36.3171617, 59.545919 36.3168912)",184.8,,,
1163,270168195,270168246,0,24863046,False,حامد جنوبی,tertiary,40,79.85,"LINESTRING (59.5459473 36.3171617, 59.5460246 36.3178771)",5.0,,,
1164,270168195,270168196,0,530946043,False,حامد جنوبی ۱۳,residential,30,102.775,"LINESTRING (59.5459473 36.3171617, 59.5470902 36.3170827)",94.9,,,
1165,270168195,270167533,0,530946044,False,,residential,30,41.934,"LINESTRING (59.5459473 36.3171617, 59.5454798 36.3171797)",272.7,,,
1166,270168196,270168195,0,530946043,False,حامد جنوبی ۱۳,residential,30,102.775,"LINESTRING (59.5470902 36.3170827, 59.5459473 36.3171617)",274.9,,,
1167,270168246,270168195,0,24863046,False,حامد جنوبی,tertiary,40,79.85,"LINESTRING (59.5460246 36.3178771, 59.5459473 36.3171617)",185.0,,,
1168,270168246,270168773,0,24863085,False,حامد جنوبی ۱۵,residential,30,101.017,"LINESTRING (59.5460246 36.3178771, 59.54715 36.3178219)",93.5,,,
1169,270168246,6611481166,0,24863046,False,حامد جنوبی,tertiary,40,57.712,"LINESTRING (59.5460246 36.3178771, 59.5460739 36.3182709, 59.5460892 36.3183935)",5.8,,,
1170,270168246,270168761,0,530946042,False,حامد جنوبی ۱۶,residential,30,87.55799999999999,"LINESTRING (59.5460246 36.3178771, 59.5452654 36.3180363, 59.5451062 36.3181239)",288.4,,,
1171,270168254,270168257,0,91863547,False,حامد جنوبی,tertiary,40,58.245,"LINESTRING (59.5451453 36.3158533, 59.5447341 36.3154476)",219.2,,,
1172,270168254,270167058,0,91863547,False,حامد جنوبی,tertiary,40,64.947,"LINESTRING (59.5451453 36.3158533, 59.5455701 36.3162724, 59.5456038 36.3163057)",39.2,,,
1173,270168254,270169640,0,"[191081241, 530946047]",False,حامد جنوبی ۹,residential,30,149.375,"LINESTRING (59.5451453 36.3158533, 59.5456988 36.3154889, 59.5464363 36.3150033)",129.3,,,
1174,270168254,679254221,0,"[530946056, 530946063]",False,"['حامد جنوبی ۱۰', 'فرزان ۹']",residential,30,71.994,"LINESTRING (59.5451453 36.3158533, 59.5448441 36.3160515, 59.544523 36.3162629)",309.2,,,
1175,270168257,270168259,0,91863547,False,حامد جنوبی,tertiary,40,60.598,"LINESTRING (59.5447341 36.3154476, 59.5443063 36.3150255)",219.2,,,
1176,270168257,270168254,0,91863547,False,حامد جنوبی,tertiary,40,58.245,"LINESTRING (59.5447341 36.3154476, 59.5451453 36.3158533)",39.2,,,
1177,270168257,276919049,0,"[530946048, 191081227]",False,حامد جنوبی ۷,residential,30,149.348,"LINESTRING (59.5447341 36.3154476, 59.5453373 36.3150502, 59.5460246 36.3145975)",129.3,,,
1178,270168257,679254219,0,"[530946062, 530946055]",False,"['حامد جنوبی ۸', 'فرزان ۷']",residential,30,71.771,"LINESTRING (59.5447341 36.3154476, 59.544416 36.3156571, 59.5441139 36.3158561)",309.3,,,
1179,270168259,270168260,0,91863547,False,حامد جنوبی,tertiary,40,60.335,"LINESTRING (59.5443063 36.3150255, 59.5438804 36.3146052)",219.2,,,
1180,270168259,270168257,0,91863547,False,حامد جنوبی,tertiary,40,60.598,"LINESTRING (59.5443063 36.3150255, 59.5447341 36.3154476)",39.2,,,
1181,270168259,270168983,0,"[530946049, 551028105]",False,حامد جنوبی ۵,residential,30,149.321,"LINESTRING (59.5443063 36.3150255, 59.5449284 36.3146147, 59.5455953 36.3141743)",129.3,,,
1182,270168259,679254217,0,"[530946061, 530946054]",False,"['حامد جنوبی ۶', 'فرزان ۵']",residential,30,71.549,"LINESTRING (59.5443063 36.3150255, 59.5439833 36.3152388, 59.5436887 36.3154334)",309.3,,,
1183,270168260,270168261,0,91863547,False,حامد جنوبی,tertiary,40,58.245,"LINESTRING (59.5438804 36.3146052, 59.5434692 36.3141995)",219.2,,,
1184,270168260,270168259,0,91863547,False,حامد جنوبی,tertiary,40,60.335,"LINESTRING (59.5438804 36.3146052, 59.5443063 36.3150255)",39.2,,,
1185,270168260,276919111,0,"[551028104, 530946050]",False,حامد جنوبی ۳,residential,30,149.3,"LINESTRING (59.5438804 36.3146052, 59.5444951 36.3142004, 59.5451707 36.3137556)",129.3,,,
1186,270168260,679254215,0,"[530946060, 530946053]",False,"['فرزان ۳', 'حامد جنوبی ۴']",residential,30,71.31800000000001,"LINESTRING (59.5438804 36.3146052, 59.5435736 36.3148072, 59.543264 36.315011)",309.2,,,
1187,270168261,270168260,0,91863547,False,حامد جنوبی,tertiary,40,58.245,"LINESTRING (59.5434692 36.3141995, 59.5438804 36.3146052)",39.2,,,
1188,270168261,3785141757,0,91863547,False,حامد جنوبی,tertiary,40,58.375,"LINESTRING (59.5434692 36.3141995, 59.5430721 36.3138076, 59.5430574 36.3137927)",219.2,,,
1189,270168261,270169641,0,"[191081504, 530946051]",False,حامد جنوبی ۱,residential,30,149.27800000000002,"LINESTRING (59.5434692 36.3141995, 59.5440876 36.3137887, 59.5447547 36.3133455)",129.5,,,
1190,270168261,583413811,0,"[530946059, 530946052]",False,"['فرزان ۱', 'حامد جنوبی ۲']",residential,30,71.104,"LINESTRING (59.5434692 36.3141995, 59.543141 36.3144174, 59.5428568 36.3146062)",309.5,,,
1191,270168761,1067528217,0,24863127,False,عمید,residential,30,40.582,"LINESTRING (59.5451062 36.3181239, 59.5453916 36.3184073)",39.1,,,
1192,270168761,270167532,0,24863127,False,عمید,residential,30,61.087,"LINESTRING (59.5451062 36.3181239, 59.5446766 36.3176973)",219.1,,,
1193,270168761,1034266800,0,551028103,False,,residential,30,73.917,"LINESTRING (59.5451062 36.3181239, 59.5444642 36.3185414)",308.9,,,
1194,270168761,270168246,0,530946042,False,حامد جنوبی ۱۶,residential,30,87.55799999999999,"LINESTRING (59.5451062 36.3181239, 59.5452654 36.3180363, 59.5460246 36.3178771)",108.4,,,
1195,270168773,270168246,0,24863085,False,حامد جنوبی ۱۵,residential,30,101.017,"LINESTRING (59.54715 36.3178219, 59.5460246 36.3178771)",273.5,,,
1196,270168981,270169178,0,24863127,False,عمید,residential,30,60.397,"LINESTRING (59.5429129 36.3159457, 59.5433376 36.3163675)",39.1,,,
1197,270168981,270169176,0,24863127,False,عمید,residential,30,60.574,"LINESTRING (59.5429129 36.3159457, 59.5424869 36.3155227)",219.1,,,
1198,270168981,270167218,0,740857542,False,عمید ۶,residential,30,130.336,"LINESTRING (59.5429129 36.3159457, 59.5417878 36.3166887)",309.3,,,
1199,270168981,679254217,0,"[530946072, 530946066]",False,"['عمید ۳', 'فرزان ۶']",residential,30,89.87,"LINESTRING (59.5429129 36.3159457, 59.5433094 36.3156839, 59.5436887 36.3154334)",129.3,,,
1200,270168983,276919111,0,24863161,False,افشین,residential,30,60.124,"LINESTRING (59.5455953 36.3141743, 59.5451707 36.3137556)",219.3,,,
1201,270168983,276919049,0,24863161,False,افشین,residential,30,60.778,"LINESTRING (59.5455953 36.3141743, 59.5460246 36.3145975)",39.3,,,
1202,270168983,270168984,0,"[530946032, 530946027]",False,"['گویا ۶', 'مرجان ۵']",residential,30,154.269,"LINESTRING (59.5455953 36.3141743, 59.5463053 36.3137055, 59.546927 36.3132949)",129.3,,,
1203,270168983,270168259,0,"[551028105, 530946049]",False,حامد جنوبی ۵,residential,30,149.321,"LINESTRING (59.5455953 36.3141743, 59.5449284 36.3146147, 59.5443063 36.3150255)",309.3,,,
1204,270168984,276919048,0,24863131,False,گویا,residential,30,60.96,"LINESTRING (59.546927 36.3132949, 59.5473586 36.3137187)",39.4,,,
1205,270168984,276919112,0,24863131,False,گویا,residential,30,59.904,"LINESTRING (59.546927 36.3132949, 59.5465083 36.3128749)",218.8,,,
1206,270168984,270168983,0,"[530946032, 530946027]",False,"['گویا ۶', 'مرجان ۵']",residential,30,154.269,"LINESTRING (59.546927 36.3132949, 59.5463053 36.3137055, 59.5455953 36.3141743)",309.3,,,
1207,270168984,270168986,0,"[530946020, 530946037]",False,"['گویا ۵', 'کوشا ۶']",residential,30,135.80200000000002,"LINESTRING (59.546927 36.3132949, 59.5475026 36.3129148, 59.5480992 36.3125207)",129.3,,,
1208,270168986,276919047,0,25409300,False,کوشا,residential,30,61.133,"LINESTRING (59.5480992 36.3125207, 59.5485308 36.3129465)",39.2,,,
1209,270168986,276919113,0,25409300,False,کوشا,residential,30,59.688,"LINESTRING (59.5480992 36.3125207, 59.5476779 36.3121049)",219.2,,,
1210,270168986,270168987,0,"[530946011, 530946015]",False,"['کوشا ۵', 'بزرگمهر جنوبی ۶']",residential,30,155.018,"LINESTRING (59.5480992 36.3125207, 59.5487791 36.3120717, 59.5494373 36.311637)",129.3,,,
1211,270168986,270168984,0,"[530946020, 530946037]",False,"['کوشا ۶', 'گویا ۵']",residential,30,135.80200000000002,"LINESTRING (59.5480992 36.3125207, 59.5475026 36.3129148, 59.546927 36.3132949)",309.3,,,
1212,270168987,270168989,0,38434222,False,بزرگمهر ۵,residential,30,69.583,"LINESTRING (59.5494373 36.311637, 59.5500341 36.3112366)",129.8,,,
1213,270168987,265809838,0,710581594,False,بزرگمهر جنوبی,tertiary,40,61.326,"LINESTRING (59.5494373 36.311637, 59.5498723 36.3120628)",39.5,,,
1214,270168987,265809839,0,710581594,False,بزرگمهر جنوبی,tertiary,40,59.467,"LINESTRING (59.5494373 36.311637, 59.5490155 36.3112241)",219.5,,,
1215,270168987,270168986,0,"[530946011, 530946015]",False,"['کوشا ۵', 'بزرگمهر جنوبی ۶']",residential,30,155.018,"LINESTRING (59.5494373 36.311637, 59.5487791 36.3120717, 59.5480992 36.3125207)",309.3,,,
1216,270168989,270168987,0,38434222,False,بزرگمهر ۵,residential,30,69.583,"LINESTRING (59.5500341 36.3112366, 59.5494373 36.311637)",309.8,,,
1217,270169175,270169176,0,24863127,False,عمید,residential,30,57.564,"LINESTRING (59.5420821 36.3151207, 59.5424869 36.3155227)",39.1,,,
1218,270169175,2016680852,0,191081774,False,عمید ۲,residential,30,39.926,"LINESTRING (59.5420821 36.3151207, 59.5417305 36.3153413)",307.9,,,
1219,270169175,583413811,0,"[530946064, 551028102]",False,فرزان ۲,residential,30,89.95,"LINESTRING (59.5420821 36.3151207, 59.5424728 36.3148612, 59.5428568 36.3146062)",129.5,,,
1220,270169176,270168981,0,24863127,False,عمید,residential,30,60.574,"LINESTRING (59.5424869 36.3155227, 59.5429129 36.3159457)",39.1,,,
1221,270169176,270169175,0,24863127,False,عمید,residential,30,57.564,"LINESTRING (59.5424869 36.3155227, 59.5420821 36.3151207)",219.1,,,
1222,270169176,270167548,0,25409285,False,عمید ۴,residential,30,132.784,"LINESTRING (59.5424869 36.3155227, 59.5414104 36.3162395, 59.5413445 36.3162834)",309.6,,,
1223,270169176,679254215,0,"[530946065, 530946071]",False,"['فرزان ۴', 'عمید ۱']",residential,30,89.918,"LINESTRING (59.5424869 36.3155227, 59.542876 36.3152665, 59.543264 36.315011)",129.3,,,
1224,270169178,270169179,0,24863127,False,عمید,residential,30,58.192,"LINESTRING (59.5433376 36.3163675, 59.5437468 36.3167739)",39.1,,,
1225,270169178,270168981,0,24863127,False,عمید,residential,30,60.397,"LINESTRING (59.5433376 36.3163675, 59.5429129 36.3159457)",219.1,,,
1226,270169178,270167219,0,191081225,False,عمید ۸,residential,30,130.257,"LINESTRING (59.5433376 36.3163675, 59.542212 36.3171089)",309.3,,,
1227,270169178,679254219,0,"[530946073, 530946067]",False,"['عمید ۵', 'فرزان ۸']",residential,30,89.84100000000001,"LINESTRING (59.5433376 36.3163675, 59.5437442 36.3160997, 59.5441139 36.3158561)",129.3,,,
1228,270169179,270167056,0,24863127,False,عمید,residential,30,67.082,"LINESTRING (59.5437468 36.3167739, 59.5442185 36.3172424)",39.1,,,
1229,270169179,270169178,0,24863127,False,عمید,residential,30,58.192,"LINESTRING (59.5437468 36.3167739, 59.5433376 36.3163675)",219.1,,,
1230,270169179,1088224102,0,191081231,False,عمید ۱۰,residential,30,130.18,"LINESTRING (59.5437468 36.3167739, 59.5426215 36.3175145)",309.2,,,
1231,270169179,679254221,0,"[530946074, 530946068]",False,"['فرزان ۱۰', 'عمید ۷']",residential,30,89.806,"LINESTRING (59.5437468 36.3167739, 59.5441341 36.3165189, 59.544523 36.3162629)",129.2,,,
1232,270169214,276919112,0,24863131,False,گویا,residential,30,59.522,"LINESTRING (59.5460884 36.3124601, 59.5465083 36.3128749)",39.2,,,
1233,270169214,9078997026,0,24863131,False,گویا,residential,30,20.43,"LINESTRING (59.5460884 36.3124601, 59.5459457 36.3123168)",218.7,,,
1234,270169214,270169641,0,"[530946034, 530946029]",False,"['مرجان ۱', 'گویا ۲']",residential,30,154.833,"LINESTRING (59.5460884 36.3124601, 59.5454241 36.3129011, 59.5447547 36.3133455)",309.5,,,
1235,270169214,276919134,0,"[530946035, 530946022]",False,"['گویا ۱', 'کوشا ۲']",residential,30,135.29700000000005,"LINESTRING (59.5460884 36.3124601, 59.546674 36.3120711, 59.5472536 36.3116862)",129.5,,,
1236,270169215,276919224,0,24863131,False,گویا,residential,30,63.69,"LINESTRING (59.5482203 36.3145688, 59.5477679 36.314127)",219.5,,,
1237,270169215,270169613,0,710581593,False,خیابان جامی,tertiary,40,154.341,"LINESTRING (59.5482203 36.3145688, 59.5468907 36.3154513)",309.5,,,
1238,270169215,270169614,0,710581593,False,خیابان جامی,tertiary,40,135.65,"LINESTRING (59.5482203 36.3145688, 59.5494019 36.3138061)",128.7,,,
1239,270169215,270169219,0,24863131,False,گویا,residential,30,83.607,"LINESTRING (59.5482203 36.3145688, 59.5485406 36.3148795, 59.5486179 36.3150247, 59.5486817 36.3152076)",30.2,,,
1240,270169219,270169453,0,24863147,False,,residential,30,90.577,"LINESTRING (59.5486817 36.3152076, 59.5496909 36.31516)",93.3,,,
